time,s70,RNAP,s70_RNAP,Pg,Pg_s70_RNAP,s32,RNAP_s32,Ph,Ph_RNAP_s32,DnaK,s32_DnaK,FtsH,s32_FtsH,Punfold,Punfold_DnaK,D,D_s70_RNAP,D_RNAP_s32,RNAP_D,s32_DnaK_FtsH,Pfold,mRNA_s32,mRNA_DnaK,mRNA_FtsH,mRNA_Protein
1.500000e+00,8.425925e-10,2.156934e-10,1.817416e-10,8.597480e-06,1.562520e-06,2.859030e-09,6.167387e-10,4.713192e-08,2.906808e-08,2.382310e-08,6.806756e-10,1.049158e-06,2.999557e-07,1.508976e-03,3.541725e-05,1.180003e-02,2.144556e-07,7.277535e-07,2.545188e-06,7.141317e-08,3.535607e-03,2.390049e-08,5.419818e-07,2.167927e-08,7.620000e-06
2.000000e+00,8.117278e-10,2.238994e-10,1.817453e-10,8.597454e-06,1.562546e-06,2.396231e-09,5.367920e-10,4.958380e-08,2.661620e-08,4.293328e-08,1.027990e-09,1.221304e-06,2.926512e-07,9.649909e-04,4.081808e-05,1.180003e-02,2.144599e-07,6.334163e-07,2.642018e-06,1.255480e-07,4.074191e-03,2.390027e-08,6.601931e-07,2.640773e-08,7.620000e-06
2.500000e+00,7.472465e-10,2.432304e-10,1.817529e-10,8.597398e-06,1.562602e-06,1.433622e-09,3.494062e-10,5.646927e-08,1.973074e-08,1.359636e-07,1.947254e-09,1.414629e-06,2.028036e-07,3.501869e-04,4.690900e-05,1.180002e-02,2.144688e-07,4.123007e-07,2.870123e-06,2.754622e-07,4.682904e-03,2.390020e-08,7.291097e-07,2.916439e-08,7.620000e-06
3.000000e+00,6.559933e-10,2.770817e-10,1.817637e-10,8.597319e-06,1.562681e-06,9.375666e-11,2.614093e-11,7.425880e-08,1.941204e-09,3.122642e-06,2.925619e-09,1.651330e-06,1.548231e-08,1.629761e-05,5.013950e-05,1.180000e-02,2.144812e-07,3.084646e-08,3.269565e-06,4.831143e-07,5.013563e-03,2.390036e-08,6.739697e-07,2.695879e-08,7.620000e-06
3.500000e+00,6.511368e-10,2.791492e-10,1.817643e-10,8.597315e-06,1.562685e-06,2.393438e-11,6.693127e-12,7.569338e-08,5.066261e-10,8.319252e-06,1.989255e-09,1.962789e-06,4.697796e-09,6.129184e-06,5.023667e-05,1.180000e-02,2.144819e-07,7.897900e-09,3.293960e-06,3.904468e-07,5.023634e-03,2.390056e-08,5.379041e-07,2.151616e-08,7.620000e-06
4.000000e+00,6.504908e-10,2.794265e-10,1.817644e-10,8.597314e-06,1.562686e-06,1.461730e-11,4.087815e-12,7.588978e-08,3.102236e-10,1.218811e-05,1.779671e-09,2.130684e-06,3.114471e-09,4.185183e-06,5.025563e-05,1.180000e-02,2.144820e-07,4.823624e-09,3.297233e-06,3.791897e-07,5.025559e-03,2.390073e-08,4.245330e-07,1.698132e-08,7.620000e-06
4.500000e+00,6.502574e-10,2.795269e-10,1.817644e-10,8.597314e-06,1.562686e-06,1.124711e-11,3.145331e-12,7.596108e-08,2.389228e-10,1.499461e-05,1.684559e-09,2.244832e-06,2.524775e-09,3.402373e-06,5.026331e-05,1.180000e-02,2.144820e-07,3.711491e-09,3.298417e-06,3.781532e-07,5.026334e-03,2.390085e-08,3.345571e-07,1.338228e-08,7.620000e-06
5.000000e+00,6.501433e-10,2.795759e-10,1.817644e-10,8.597314e-06,1.562686e-06,9.599286e-12,2.684461e-12,7.599600e-08,2.040083e-10,1.696783e-05,1.626888e-09,2.324235e-06,2.231088e-09,3.006937e-06,5.026719e-05,1.180000e-02,2.144820e-07,3.167664e-09,3.298996e-06,3.781251e-07,5.026726e-03,2.390095e-08,2.637629e-07,1.055051e-08,7.620000e-06
5.500000e+00,6.500816e-10,2.796025e-10,1.817644e-10,8.597314e-06,1.562686e-06,8.708023e-12,2.435151e-12,7.601490e-08,1.851078e-10,1.828961e-05,1.590763e-09,2.377306e-06,2.070154e-09,2.789744e-06,5.026933e-05,1.180000e-02,2.144820e-07,2.873479e-09,3.299309e-06,3.781712e-07,5.026941e-03,2.390103e-08,2.082540e-07,8.330159e-09,7.620000e-06
6.000000e+00,6.500481e-10,2.796169e-10,1.817644e-10,8.597314e-06,1.562686e-06,8.224423e-12,2.299842e-12,7.602516e-08,1.748458e-10,1.910414e-05,1.569306e-09,2.409994e-06,1.982072e-09,2.670860e-06,5.027049e-05,1.180000e-02,2.144820e-07,2.713813e-09,3.299479e-06,3.781999e-07,5.027059e-03,2.390109e-08,1.648189e-07,6.592755e-09,7.620000e-06
6.500000e+00,6.500320e-10,2.796238e-10,1.817644e-10,8.597314e-06,1.562686e-06,7.991225e-12,2.234550e-12,7.603011e-08,1.698931e-10,1.952520e-05,1.558402e-09,2.426895e-06,1.939378e-09,2.613294e-06,5.027106e-05,1.180000e-02,2.144820e-07,2.636769e-09,3.299561e-06,3.782059e-07,5.027116e-03,2.390114e-08,1.308848e-07,5.235392e-09,7.620000e-06
7.000000e+00,6.500276e-10,2.796257e-10,1.817644e-10,8.597314e-06,1.562686e-06,7.927972e-12,2.216778e-12,7.603146e-08,1.685449e-10,1.964221e-05,1.555326e-09,2.431606e-06,1.927761e-09,2.597736e-06,5.027121e-05,1.180000e-02,2.144820e-07,2.615798e-09,3.299583e-06,3.781922e-07,5.027131e-03,2.390118e-08,1.044135e-07,4.176541e-09,7.620000e-06
7.500000e+00,6.500318e-10,2.796239e-10,1.817644e-10,8.597314e-06,1.562686e-06,7.990075e-12,2.234051e-12,7.603015e-08,1.698552e-10,1.952536e-05,1.558189e-09,2.426944e-06,1.939137e-09,2.613274e-06,5.027105e-05,1.180000e-02,2.144820e-07,2.636180e-09,3.299562e-06,3.781618e-07,5.027116e-03,2.390121e-08,8.379924e-08,3.351970e-09,7.620000e-06
8.000000e+00,6.500430e-10,2.796191e-10,1.817644e-10,8.597314e-06,1.562686e-06,8.151639e-12,2.279124e-12,7.602673e-08,1.732743e-10,1.922970e-05,1.565634e-09,2.415115e-06,1.968705e-09,2.653432e-06,5.027065e-05,1.180000e-02,2.144820e-07,2.689366e-09,3.299505e-06,3.781168e-07,5.027076e-03,2.390123e-08,6.778023e-08,2.711209e-09,7.620000e-06
8.500000e+00,6.500600e-10,2.796118e-10,1.817644e-10,8.597314e-06,1.562686e-06,8.397378e-12,2.347718e-12,7.602153e-08,1.784771e-10,1.879834e-05,1.576666e-09,2.397848e-06,2.013553e-09,2.714287e-06,5.027004e-05,1.180000e-02,2.144820e-07,2.770306e-09,3.299419e-06,3.780587e-07,5.027016e-03,2.390125e-08,5.536835e-08,2.214734e-09,7.620000e-06
9.000000e+00,6.500821e-10,2.796022e-10,1.817644e-10,8.597314e-06,1.562686e-06,8.718481e-12,2.437364e-12,7.601473e-08,1.852756e-10,1.826508e-05,1.590536e-09,2.376496e-06,2.071933e-09,2.793490e-06,5.026926e-05,1.180000e-02,2.144820e-07,2.876090e-09,3.299306e-06,3.779883e-07,5.026937e-03,2.390126e-08,4.579030e-08,1.831612e-09,7.620000e-06
9.500000e+00,6.501092e-10,2.795906e-10,1.817644e-10,8.597314e-06,1.562686e-06,9.110407e-12,2.546789e-12,7.600643e-08,1.935723e-10,1.765640e-05,1.606669e-09,2.352120e-06,2.142866e-09,2.889735e-06,5.026830e-05,1.180000e-02,2.144820e-07,3.005210e-09,3.299169e-06,3.779059e-07,5.026842e-03,2.390127e-08,3.844169e-08,1.537668e-09,7.620000e-06
1.000000e+01,6.501411e-10,2.795769e-10,1.817644e-10,8.597314e-06,1.562686e-06,9.571626e-12,2.675557e-12,7.599667e-08,2.033334e-10,1.699313e-05,1.624618e-09,2.325552e-06,2.225920e-09,3.002460e-06,5.026718e-05,1.180000e-02,2.144820e-07,3.157156e-09,3.299007e-06,3.778116e-07,5.026731e-03,2.390128e-08,3.285087e-08,1.314035e-09,7.620000e-06
1.050000e+01,6.501778e-10,2.795611e-10,1.817644e-10,8.597314e-06,1.562686e-06,1.010291e-11,2.823877e-12,7.598543e-08,2.145735e-10,1.629162e-05,1.644028e-09,2.297448e-06,2.321080e-09,3.131666e-06,5.026590e-05,1.180000e-02,2.144820e-07,3.332174e-09,3.298821e-06,3.777050e-07,5.026603e-03,2.390129e-08,2.865036e-08,1.146014e-09,7.620000e-06
1.100000e+01,6.502195e-10,2.795431e-10,1.817644e-10,8.597314e-06,1.562686e-06,1.070694e-11,2.992488e-12,7.597266e-08,2.273472e-10,1.556476e-05,1.664610e-09,2.268324e-06,2.428668e-09,3.277817e-06,5.026445e-05,1.180000e-02,2.144820e-07,3.531135e-09,3.298609e-06,3.775854e-07,5.026458e-03,2.390129e-08,2.555446e-08,1.022178e-09,7.620000e-06
1.150000e+01,6.502666e-10,2.795229e-10,1.817644e-10,8.597314e-06,1.562686e-06,1.138806e-11,3.182597e-12,7.595826e-08,2.417445e-10,1.482276e-05,1.686126e-09,2.238587e-06,2.549303e-09,3.441786e-06,5.026283e-05,1.180000e-02,2.144820e-07,3.755463e-09,3.298370e-06,3.774522e-07,5.026296e-03,2.390129e-08,2.334171e-08,9.336685e-10,7.620000e-06
1.200000e+01,6.503194e-10,2.795002e-10,1.817644e-10,8.597314e-06,1.562686e-06,1.215224e-11,3.395860e-12,7.594212e-08,2.578887e-10,1.407374e-05,1.708378e-09,2.208562e-06,2.683885e-09,3.624831e-06,5.026101e-05,1.180000e-02,2.144820e-07,4.007114e-09,3.298102e-06,3.773040e-07,5.026114e-03,2.390130e-08,2.184115e-08,8.736458e-10,7.620000e-06
1.250000e+01,6.503785e-10,2.794748e-10,1.817644e-10,8.597314e-06,1.562686e-06,1.300710e-11,3.634387e-12,7.592407e-08,2.759374e-10,1.332421e-05,1.731190e-09,2.178509e-06,2.833592e-09,3.828598e-06,5.025899e-05,1.180000e-02,2.144820e-07,4.288576e-09,3.297802e-06,3.771394e-07,5.025913e-03,2.390130e-08,2.092159e-08,8.368637e-10,7.620000e-06
1.300000e+01,6.504444e-10,2.794464e-10,1.817644e-10,8.597314e-06,1.562686e-06,1.396172e-11,3.900698e-12,7.590393e-08,2.960783e-10,1.257945e-05,1.754407e-09,2.148639e-06,2.999852e-09,4.055082e-06,5.025674e-05,1.180000e-02,2.144820e-07,4.602823e-09,3.297468e-06,3.769569e-07,5.025688e-03,2.390130e-08,2.048337e-08,8.193349e-10,7.620000e-06
1.350000e+01,6.505181e-10,2.794148e-10,1.817644e-10,8.597314e-06,1.562686e-06,1.502709e-11,4.197844e-12,7.588147e-08,3.185385e-10,1.184382e-05,1.777886e-09,2.119125e-06,3.184411e-09,4.306724e-06,5.025425e-05,1.180000e-02,2.144820e-07,4.953455e-09,3.297095e-06,3.767544e-07,5.025439e-03,2.390130e-08,2.045177e-08,8.180707e-10,7.620000e-06
1.400000e+01,6.506002e-10,2.793795e-10,1.817644e-10,8.597315e-06,1.562685e-06,1.621609e-11,4.529393e-12,7.585642e-08,3.435835e-10,1.112095e-05,1.801490e-09,2.090111e-06,3.389326e-09,4.586411e-06,5.025147e-05,1.180000e-02,2.144819e-07,5.344682e-09,3.296678e-06,3.765295e-07,5.025162e-03,2.390130e-08,2.077210e-08,8.308839e-10,7.620000e-06
1.450000e+01,6.506919e-10,2.793401e-10,1.817644e-10,8.597315e-06,1.562685e-06,1.754347e-11,4.899430e-12,7.582849e-08,3.715163e-10,1.041399e-05,1.825083e-09,2.061722e-06,3.616959e-09,4.897463e-06,5.024839e-05,1.180000e-02,2.144819e-07,5.781325e-09,3.296213e-06,3.762795e-07,5.024854e-03,2.390130e-08,2.140573e-08,8.562292e-10,7.620000e-06
1.500000e+01,6.507943e-10,2.792961e-10,1.817643e-10,8.597315e-06,1.562685e-06,1.902606e-11,5.312608e-12,7.579732e-08,4.026814e-10,9.725713e-06,1.848529e-09,2.034069e-06,3.870012e-09,5.243693e-06,5.024496e-05,1.180000e-02,2.144819e-07,6.268876e-09,3.295694e-06,3.760016e-07,5.024511e-03,2.390130e-08,2.232702e-08,8.930807e-10,7.620000e-06
1.550000e+01,6.509088e-10,2.792470e-10,1.817643e-10,8.597315e-06,1.562685e-06,2.068263e-11,5.774121e-12,7.576254e-08,4.374620e-10,9.058675e-06,1.871685e-09,2.007251e-06,4.151502e-09,5.629378e-06,5.024113e-05,1.180000e-02,2.144819e-07,6.813461e-09,3.295115e-06,3.756922e-07,5.024130e-03,2.390130e-08,2.352119e-08,9.408475e-10,7.620000e-06
1.600000e+01,6.510366e-10,2.791921e-10,1.817643e-10,8.597315e-06,1.562685e-06,2.253391e-11,6.289685e-12,7.572373e-08,4.762783e-10,8.415286e-06,1.894402e-09,1.981363e-06,4.464761e-09,6.059270e-06,5.023687e-05,1.180000e-02,2.144819e-07,7.421827e-09,3.294467e-06,3.753479e-07,5.023704e-03,2.390130e-08,2.498226e-08,9.992903e-10,7.620000e-06
1.650000e+01,6.511795e-10,2.791309e-10,1.817643e-10,8.597315e-06,1.562685e-06,2.460161e-11,6.865282e-12,7.568044e-08,5.195674e-10,7.797902e-06,1.916521e-09,1.956497e-06,4.813272e-09,6.538386e-06,5.023212e-05,1.180000e-02,2.144819e-07,8.101031e-09,3.293744e-06,3.749650e-07,5.023230e-03,2.390130e-08,2.671140e-08,1.068456e-09,7.620000e-06
1.700000e+01,6.513388e-10,2.790626e-10,1.817643e-10,8.597315e-06,1.562685e-06,2.690774e-11,7.506962e-12,7.563224e-08,5.677682e-10,7.208891e-06,1.937873e-09,1.932747e-06,5.200562e-09,7.071830e-06,5.022683e-05,1.180000e-02,2.144818e-07,8.858213e-09,3.292938e-06,3.745399e-07,5.022701e-03,2.390130e-08,2.871552e-08,1.148621e-09,7.620000e-06
1.750000e+01,6.515159e-10,2.789867e-10,1.817643e-10,8.597315e-06,1.562685e-06,2.947296e-11,8.220368e-12,7.557872e-08,6.212848e-10,6.650670e-06,1.958278e-09,1.910206e-06,5.629918e-09,7.664470e-06,5.022095e-05,1.180000e-02,2.144818e-07,9.700031e-09,3.292043e-06,3.740695e-07,5.022115e-03,2.390130e-08,3.100554e-08,1.240222e-09,7.620000e-06
1.800000e+01,6.517121e-10,2.789027e-10,1.817642e-10,8.597316e-06,1.562684e-06,3.231340e-11,9.009874e-12,7.551958e-08,6.804218e-10,6.125733e-06,1.977551e-09,1.888972e-06,6.103878e-09,8.320215e-06,5.021445e-05,1.180000e-02,2.144818e-07,1.063165e-08,3.291051e-06,3.735520e-07,5.021465e-03,2.390130e-08,3.359448e-08,1.343779e-09,7.620000e-06
1.850000e+01,6.519277e-10,2.788104e-10,1.817642e-10,8.597316e-06,1.562684e-06,3.543568e-11,9.877189e-12,7.545472e-08,7.452804e-10,5.636643e-06,1.995508e-09,1.869146e-06,6.623411e-09,9.040915e-06,5.020730e-05,1.180000e-02,2.144818e-07,1.165508e-08,3.289962e-06,3.729877e-07,5.020752e-03,2.390130e-08,3.649478e-08,1.459791e-09,7.620000e-06
1.900000e+01,6.521622e-10,2.787101e-10,1.817642e-10,8.597316e-06,1.562684e-06,3.883239e-11,1.082011e-11,7.538434e-08,8.156669e-10,5.185995e-06,2.011974e-09,1.850829e-06,7.187174e-09,9.825024e-06,5.019953e-05,1.180000e-02,2.144817e-07,1.276773e-08,3.288779e-06,3.723801e-07,5.019976e-03,2.390129e-08,3.971478e-08,1.588591e-09,7.620000e-06
1.950000e+01,6.524136e-10,2.786026e-10,1.817642e-10,8.597316e-06,1.562684e-06,4.247333e-11,1.183013e-11,7.530909e-08,8.909159e-10,4.776331e-06,2.026796e-09,1.834124e-06,7.790092e-09,1.066595e-05,5.019119e-05,1.180000e-02,2.144817e-07,1.395955e-08,3.287511e-06,3.717376e-07,5.019143e-03,2.390129e-08,4.325415e-08,1.730166e-09,7.620000e-06
2.000000e+01,6.526777e-10,2.784899e-10,1.817641e-10,8.597316e-06,1.562684e-06,4.629768e-11,1.289024e-11,7.523027e-08,9.697362e-10,4.410010e-06,2.039862e-09,1.819125e-06,8.422082e-09,1.154993e-05,5.018244e-05,1.180000e-02,2.144817e-07,1.521048e-08,3.286180e-06,3.710746e-07,5.018268e-03,2.390129e-08,4.709810e-08,1.883924e-09,7.620000e-06
2.050000e+01,6.529476e-10,2.783747e-10,1.817641e-10,8.597317e-06,1.562683e-06,5.020732e-11,1.397320e-11,7.514992e-08,1.050085e-09,4.089012e-06,2.051116e-09,1.805918e-06,9.066981e-09,1.245441e-05,5.017348e-05,1.180000e-02,2.144816e-07,1.648837e-08,3.284821e-06,3.704128e-07,5.017372e-03,2.390129e-08,5.121099e-08,2.048440e-09,7.620000e-06
2.100000e+01,6.532140e-10,2.782611e-10,1.817641e-10,8.597317e-06,1.562683e-06,5.406517e-11,1.504105e-11,7.507086e-08,1.129144e-09,3.814704e-06,2.060566e-09,1.794565e-06,9.702294e-09,1.334759e-05,5.016464e-05,1.180000e-02,2.144816e-07,1.774843e-08,3.283481e-06,3.697801e-07,5.016488e-03,2.390129e-08,5.553048e-08,2.221219e-09,7.620000e-06
2.150000e+01,6.534651e-10,2.781541e-10,1.817640e-10,8.597317e-06,1.562683e-06,5.770301e-11,1.604732e-11,7.499651e-08,1.203493e-09,3.587583e-06,2.068291e-09,1.785097e-06,1.030050e-08,1.419022e-05,5.015630e-05,1.180000e-02,2.144816e-07,1.893584e-08,3.282219e-06,3.692083e-07,5.015654e-03,2.390128e-08,5.996431e-08,2.398572e-09,7.620000e-06
2.200000e+01,6.536886e-10,2.780590e-10,1.817640e-10,8.597317e-06,1.562683e-06,6.094048e-11,1.694235e-11,7.493051e-08,1.269498e-09,3.407044e-06,2.074421e-09,1.777509e-06,1.083217e-08,1.493995e-05,5.014889e-05,1.180000e-02,2.144815e-07,1.999197e-08,3.281096e-06,3.687283e-07,5.014911e-03,2.390128e-08,6.439164e-08,2.575666e-09,7.620000e-06
2.250000e+01,6.538732e-10,2.779805e-10,1.817640e-10,8.597317e-06,1.562683e-06,6.361427e-11,1.768123e-11,7.487610e-08,1.323901e-09,3.271228e-06,2.079116e-09,1.771743e-06,1.127076e-08,1.555834e-05,5.014279e-05,1.180000e-02,2.144815e-07,2.086385e-08,3.280169e-06,3.683641e-07,5.014299e-03,2.390128e-08,6.867125e-08,2.746850e-09,7.620000e-06
2.300000e+01,6.540110e-10,2.779219e-10,1.817640e-10,8.597318e-06,1.562682e-06,6.560979e-11,1.823258e-11,7.483556e-08,1.364445e-09,3.176964e-06,2.082543e-09,1.767691e-06,1.159773e-08,1.601857e-05,5.013825e-05,1.180000e-02,2.144815e-07,2.151444e-08,3.279478e-06,3.681275e-07,5.013843e-03,2.390128e-08,7.265598e-08,2.906239e-09,7.620000e-06
2.350000e+01,6.540991e-10,2.778844e-10,1.817640e-10,8.597318e-06,1.562682e-06,6.688380e-11,1.858463e-11,7.480969e-08,1.390311e-09,3.119902e-06,2.084855e-09,1.765193e-06,1.180622e-08,1.631060e-05,5.013538e-05,1.180000e-02,2.144815e-07,2.192987e-08,3.279036e-06,3.680154e-07,5.013554e-03,2.390128e-08,7.621154e-08,3.048462e-09,7.620000e-06
2.400000e+01,6.541396e-10,2.778672e-10,1.817639e-10,8.597318e-06,1.562682e-06,6.747033e-11,1.874690e-11,7.479778e-08,1.402226e-09,3.094754e-06,2.086193e-09,1.764044e-06,1.190200e-08,1.644271e-05,5.013409e-05,1.180000e-02,2.144815e-07,2.212134e-08,3.278833e-06,3.680118e-07,5.013423e-03,2.390127e-08,7.923436e-08,3.169374e-09,7.620000e-06
2.450000e+01,6.541395e-10,2.778673e-10,1.817639e-10,8.597318e-06,1.562682e-06,6.746712e-11,1.874637e-11,7.479782e-08,1.402188e-09,3.095647e-06,2.086692e-09,1.764006e-06,1.190118e-08,1.643798e-05,5.013415e-05,1.180000e-02,2.144815e-07,2.212072e-08,3.278834e-06,3.680919e-07,5.013428e-03,2.390127e-08,8.166378e-08,3.266551e-09,7.620000e-06
2.500000e+01,6.541080e-10,2.778807e-10,1.817640e-10,8.597318e-06,1.562682e-06,6.700895e-11,1.862023e-11,7.480708e-08,1.392925e-09,3.116520e-06,2.086495e-09,1.764829e-06,1.182587e-08,1.632824e-05,5.013525e-05,1.180000e-02,2.144815e-07,2.197187e-08,3.278992e-06,3.682287e-07,5.013537e-03,2.390127e-08,8.348615e-08,3.339446e-09,7.620000e-06
2.550000e+01,6.540550e-10,2.779031e-10,1.817640e-10,8.597318e-06,1.562682e-06,6.624151e-11,1.840864e-11,7.482262e-08,1.377382e-09,3.151505e-06,2.085751e-09,1.766264e-06,1.169994e-08,1.614756e-05,5.013705e-05,1.180000e-02,2.144815e-07,2.172219e-08,3.279257e-06,3.683969e-07,5.013715e-03,2.390127e-08,8.472994e-08,3.389198e-09,7.620000e-06
2.600000e+01,6.539900e-10,2.779308e-10,1.817640e-10,8.597317e-06,1.562683e-06,6.529915e-11,1.814865e-11,7.484173e-08,1.358276e-09,3.195251e-06,2.084617e-09,1.768084e-06,1.154538e-08,1.592718e-05,5.013924e-05,1.180000e-02,2.144815e-07,2.141540e-08,3.279583e-06,3.685760e-07,5.013934e-03,2.390127e-08,8.545670e-08,3.418268e-09,7.620000e-06
2.650000e+01,6.539206e-10,2.779603e-10,1.817640e-10,8.597317e-06,1.562683e-06,6.429234e-11,1.787075e-11,7.486216e-08,1.337843e-09,3.243152e-06,2.083243e-09,1.770090e-06,1.138027e-08,1.569266e-05,5.014156e-05,1.180000e-02,2.144815e-07,2.108748e-08,3.279932e-06,3.687510e-07,5.014166e-03,2.390127e-08,8.574824e-08,3.429930e-09,7.620000e-06
2.700000e+01,6.538524e-10,2.779893e-10,1.817640e-10,8.597317e-06,1.562683e-06,6.330365e-11,1.759774e-11,7.488225e-08,1.317758e-09,3.291470e-06,2.081764e-09,1.772121e-06,1.121812e-08,1.546300e-05,5.014383e-05,1.180000e-02,2.144815e-07,2.076533e-08,3.280274e-06,3.689120e-07,5.014393e-03,2.390127e-08,8.569492e-08,3.427797e-09,7.620000e-06
2.750000e+01,6.537892e-10,2.780162e-10,1.817640e-10,8.597317e-06,1.562683e-06,6.238915e-11,1.734514e-11,7.490084e-08,1.299165e-09,3.337357e-06,2.080291e-09,1.774055e-06,1.106812e-08,1.525103e-05,5.014593e-05,1.180000e-02,2.144815e-07,2.046726e-08,3.280591e-06,3.690533e-07,5.014603e-03,2.390127e-08,8.538647e-08,3.415459e-09,7.620000e-06
2.800000e+01,6.537336e-10,2.780399e-10,1.817640e-10,8.597317e-06,1.562683e-06,6.158276e-11,1.712233e-11,7.491725e-08,1.282758e-09,3.378816e-06,2.078911e-09,1.775805e-06,1.093584e-08,1.506445e-05,5.014777e-05,1.180000e-02,2.144815e-07,2.020435e-08,3.280870e-06,3.691722e-07,5.014788e-03,2.390127e-08,8.490499e-08,3.396199e-09,7.620000e-06
2.850000e+01,6.536865e-10,2.780599e-10,1.817640e-10,8.597317e-06,1.562683e-06,6.090134e-11,1.693401e-11,7.493112e-08,1.268884e-09,3.414601e-06,2.077680e-09,1.777318e-06,1.082405e-08,1.490703e-05,5.014933e-05,1.180000e-02,2.144815e-07,1.998213e-08,3.281107e-06,3.692681e-07,5.014944e-03,2.390127e-08,8.432152e-08,3.372861e-09,7.620000e-06
2.900000e+01,6.536484e-10,2.780761e-10,1.817640e-10,8.597317e-06,1.562683e-06,6.034946e-11,1.678145e-11,7.494236e-08,1.257641e-09,3.444098e-06,2.076636e-09,1.778568e-06,1.073351e-08,1.477974e-05,5.015058e-05,1.180000e-02,2.144815e-07,1.980211e-08,3.281298e-06,3.693420e-07,5.015070e-03,2.390127e-08,8.369443e-08,3.347777e-09,7.620000e-06
2.950000e+01,6.536190e-10,2.780886e-10,1.817640e-10,8.597317e-06,1.562683e-06,5.992309e-11,1.666356e-11,7.495105e-08,1.248951e-09,3.467197e-06,2.075793e-09,1.779549e-06,1.066356e-08,1.468156e-05,5.015155e-05,1.180000e-02,2.144815e-07,1.966300e-08,3.281446e-06,3.693957e-07,5.015167e-03,2.390127e-08,8.306923e-08,3.322769e-09,7.620000e-06
3.000000e+01,6.535975e-10,2.780978e-10,1.817640e-10,8.597317e-06,1.562683e-06,5.961280e-11,1.657774e-11,7.495738e-08,1.242624e-09,3.484168e-06,2.075150e-09,1.780273e-06,1.061265e-08,1.461027e-05,5.015225e-05,1.180000e-02,2.144815e-07,1.956173e-08,3.281554e-06,3.694314e-07,5.015238e-03,2.390127e-08,8.247945e-08,3.299178e-09,7.620000e-06
3.050000e+01,6.535832e-10,2.781039e-10,1.817640e-10,8.597317e-06,1.562683e-06,5.940576e-11,1.652045e-11,7.496160e-08,1.238400e-09,3.495549e-06,2.074695e-09,1.780761e-06,1.057869e-08,1.456285e-05,5.015272e-05,1.180000e-02,2.144815e-07,1.949413e-08,3.281625e-06,3.694517e-07,5.015285e-03,2.390127e-08,8.194807e-08,3.277923e-09,7.620000e-06
3.100000e+01,6.535750e-10,2.781073e-10,1.817640e-10,8.597317e-06,1.562683e-06,5.928725e-11,1.648765e-11,7.496402e-08,1.235981e-09,3.502046e-06,2.074409e-09,1.781044e-06,1.055927e-08,1.453587e-05,5.015299e-05,1.180000e-02,2.144815e-07,1.945543e-08,3.281667e-06,3.694594e-07,5.015311e-03,2.390127e-08,8.148918e-08,3.259567e-09,7.620000e-06
3.150000e+01,6.535719e-10,2.781087e-10,1.817640e-10,8.597317e-06,1.562683e-06,5.924229e-11,1.647518e-11,7.496494e-08,1.235061e-09,3.504464e-06,2.074266e-09,1.781154e-06,1.055191e-08,1.452587e-05,5.015308e-05,1.180000e-02,2.144815e-07,1.944071e-08,3.281682e-06,3.694569e-07,5.015321e-03,2.390127e-08,8.110951e-08,3.244380e-09,7.620000e-06
3.200000e+01,6.535729e-10,2.781083e-10,1.817640e-10,8.597317e-06,1.562683e-06,5.925605e-11,1.647895e-11,7.496467e-08,1.235339e-09,3.503608e-06,2.074241e-09,1.781126e-06,1.055419e-08,1.452940e-05,5.015305e-05,1.180000e-02,2.144815e-07,1.944516e-08,3.281678e-06,3.694467e-07,5.015318e-03,2.390127e-08,8.081000e-08,3.232400e-09,7.620000e-06
3.250000e+01,6.535769e-10,2.781066e-10,1.817640e-10,8.597317e-06,1.562683e-06,5.931423e-11,1.649500e-11,7.496348e-08,1.236523e-09,3.500285e-06,2.074308e-09,1.780993e-06,1.056377e-08,1.454316e-05,5.015291e-05,1.180000e-02,2.144815e-07,1.946410e-08,3.281657e-06,3.694310e-07,5.015304e-03,2.390127e-08,8.058739e-08,3.223496e-09,7.620000e-06
3.300000e+01,6.535830e-10,2.781039e-10,1.817640e-10,8.597317e-06,1.562683e-06,5.940375e-11,1.651972e-11,7.496166e-08,1.238346e-09,3.495234e-06,2.074442e-09,1.780786e-06,1.057848e-08,1.456411e-05,5.015270e-05,1.180000e-02,2.144815e-07,1.949327e-08,3.281626e-06,3.694119e-07,5.015283e-03,2.390127e-08,8.043533e-08,3.217413e-09,7.620000e-06
3.350000e+01,6.535906e-10,2.781007e-10,1.817640e-10,8.597317e-06,1.562683e-06,5.951303e-11,1.654991e-11,7.495943e-08,1.240572e-09,3.489115e-06,2.074620e-09,1.780533e-06,1.059644e-08,1.458958e-05,5.015245e-05,1.180000e-02,2.144815e-07,1.952890e-08,3.281589e-06,3.693912e-07,5.015258e-03,2.390127e-08,8.034531e-08,3.213812e-09,7.620000e-06
3.400000e+01,6.535988e-10,2.780972e-10,1.817640e-10,8.597317e-06,1.562683e-06,5.963211e-11,1.658282e-11,7.495701e-08,1.242998e-09,3.482487e-06,2.074823e-09,1.780258e-06,1.061600e-08,1.461727e-05,5.015217e-05,1.180000e-02,2.144815e-07,1.956772e-08,3.281547e-06,3.693701e-07,5.015231e-03,2.390127e-08,8.030767e-08,3.212307e-09,7.620000e-06
